# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
region,supplysector,subsector,stub.technology,year,capacity.factor
EU-15,electricity,solar,CSP_storage,2035,0.7028553078848264
Europe_Eastern,electricity,solar,CSP_storage,2035,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2035,0.7275137928494667
European Free Trade Association,electricity,solar,CSP_storage,2035,6.500000000000001e-4
India,electricity,solar,CSP_storage,2035,0.7310392785273371
Indonesia,electricity,solar,CSP_storage,2035,0.85
Japan,electricity,solar,CSP_storage,2035,0.85
Mexico,electricity,solar,CSP_storage,2035,0.6576532299937724
Middle East,electricity,solar,CSP_storage,2035,0.6191615102138173
Pakistan,electricity,solar,CSP_storage,2035,0.6943350145608262
Russia,electricity,solar,CSP_storage,2035,0.85
South Africa,electricity,solar,CSP_storage,2035,0.5750356328370747
South America_Northern,electricity,solar,CSP_storage,2035,0.7295285171782004
South America_Southern,electricity,solar,CSP_storage,2035,0.6269705891756747
South Asia,electricity,solar,CSP_storage,2035,0.7152952724747693
South Korea,electricity,solar,CSP_storage,2035,0.85
Southeast Asia,electricity,solar,CSP_storage,2035,0.7280537856136705
Taiwan,electricity,solar,CSP_storage,2035,0.85
Argentina,electricity,solar,CSP_storage,2035,0.6159006278070676
Colombia,electricity,solar,CSP_storage,2035,0.8425627914658266
USA,electricity,solar,CSP,2040,0.25000012356120066
Africa_Eastern,electricity,solar,CSP,2040,0.24629738110028976
Africa_Northern,electricity,solar,CSP,2040,0.23711154681387195
Africa_Southern,electricity,solar,CSP,2040,0.23777200615378818
Africa_Western,electricity,solar,CSP,2040,0.2434238895133402
Australia_NZ,electricity,solar,CSP,2040,0.23189325336981848
Brazil,electricity,solar,CSP,2040,0.30574884387507256
Canada,electricity,solar,CSP,2040,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2040,0.2739321637001842
Central Asia,electricity,solar,CSP,2040,0.28473077936375846
China,electricity,solar,CSP,2040,0.25315224256599256
EU-12,electricity,solar,CSP,2040,0.2522006904684094
EU-15,electricity,solar,CSP,2040,0.27032896457108707
Europe_Eastern,electricity,solar,CSP,2040,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2040,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2040,2.5e-4
India,electricity,solar,CSP,2040,0.281168953279745
Indonesia,electricity,solar,CSP,2040,0.33329922853615934
Japan,electricity,solar,CSP,2040,0.3841075426836568
Mexico,electricity,solar,CSP,2040,0.25294354999760477
Middle East,electricity,solar,CSP,2040,0.23813904238992972
Pakistan,electricity,solar,CSP,2040,0.26705192867724087
Russia,electricity,solar,CSP,2040,0.3754586699795367
South Africa,electricity,solar,CSP,2040,0.22116755109118258
South America_Northern,electricity,solar,CSP,2040,0.28058789122238476
South America_Southern,electricity,solar,CSP,2040,0.2411425342983364
South Asia,electricity,solar,CSP,2040,0.27511356633644973
South Korea,electricity,solar,CSP,2040,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2040,0.28002068677448866
Taiwan,electricity,solar,CSP,2040,0.4013392832452788
Argentina,electricity,solar,CSP,2040,0.23688485684887212
Colombia,electricity,solar,CSP,2040,0.32406261210224097
USA,electricity,solar,CSP_storage,2040,0.6500003212591218
Africa_Eastern,electricity,solar,CSP_storage,2040,0.6403731908607534
Africa_Northern,electricity,solar,CSP_storage,2040,0.616490021716067
Africa_Southern,electricity,solar,CSP_storage,2040,0.6182072159998493
Africa_Western,electricity,solar,CSP_storage,2040,0.6329021127346846
Australia_NZ,electricity,solar,CSP_storage,2040,0.6029224587615281
Brazil,electricity,solar,CSP_storage,2040,0.7949469940751887
Canada,electricity,solar,CSP_storage,2040,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2040,0.7122236256204789
Central Asia,electricity,solar,CSP_storage,2040,0.740300026345772
China,electricity,solar,CSP_storage,2040,0.6581958306715807
EU-12,electricity,solar,CSP_storage,2040,0.6557217952178646
EU-15,electricity,solar,CSP_storage,2040,0.7028553078848264
Europe_Eastern,electricity,solar,CSP_storage,2040,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2040,0.7275137928494667
European Free Trade Association,electricity,solar,CSP_storage,2040,6.500000000000001e-4
India,electricity,solar,CSP_storage,2040,0.7310392785273371
Indonesia,electricity,solar,CSP_storage,2040,0.85
Japan,electricity,solar,CSP_storage,2040,0.85
Mexico,electricity,solar,CSP_storage,2040,0.6576532299937724
Middle East,electricity,solar,CSP_storage,2040,0.6191615102138173
Pakistan,electricity,solar,CSP_storage,2040,0.6943350145608262
Russia,electricity,solar,CSP_storage,2040,0.85
South Africa,electricity,solar,CSP_storage,2040,0.5750356328370747
South America_Northern,electricity,solar,CSP_storage,2040,0.7295285171782004
South America_Southern,electricity,solar,CSP_storage,2040,0.6269705891756747
South Asia,electricity,solar,CSP_storage,2040,0.7152952724747693
South Korea,electricity,solar,CSP_storage,2040,0.85
Southeast Asia,electricity,solar,CSP_storage,2040,0.7280537856136705
Taiwan,electricity,solar,CSP_storage,2040,0.85
Argentina,electricity,solar,CSP_storage,2040,0.6159006278070676
Colombia,electricity,solar,CSP_storage,2040,0.8425627914658266
USA,electricity,solar,CSP,2045,0.25000012356120066
Africa_Eastern,electricity,solar,CSP,2045,0.24629738110028976
Africa_Northern,electricity,solar,CSP,2045,0.23711154681387195
Africa_Southern,electricity,solar,CSP,2045,0.23777200615378818
Africa_Western,electricity,solar,CSP,2045,0.2434238895133402
Australia_NZ,electricity,solar,CSP,2045,0.23189325336981848
Brazil,electricity,solar,CSP,2045,0.30574884387507256
Canada,electricity,solar,CSP,2045,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2045,0.2739321637001842
Central Asia,electricity,solar,CSP,2045,0.28473077936375846
China,electricity,solar,CSP,2045,0.25315224256599256
EU-12,electricity,solar,CSP,2045,0.2522006904684094
EU-15,electricity,solar,CSP,2045,0.27032896457108707
Europe_Eastern,electricity,solar,CSP,2045,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2045,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2045,2.5e-4
India,electricity,solar,CSP,2045,0.281168953279745
Indonesia,electricity,solar,CSP,2045,0.33329922853615934
Japan,electricity,solar,CSP,2045,0.3841075426836568
Mexico,electricity,solar,CSP,2045,0.25294354999760477
Middle East,electricity,solar,CSP,2045,0.23813904238992972
Pakistan,electricity,solar,CSP,2045,0.26705192867724087
Russia,electricity,solar,CSP,2045,0.3754586699795367
South Africa,electricity,solar,CSP,2045,0.22116755109118258
South America_Northern,electricity,solar,CSP,2045,0.28058789122238476
South America_Southern,electricity,solar,CSP,2045,0.2411425342983364
South Asia,electricity,solar,CSP,2045,0.27511356633644973
South Korea,electricity,solar,CSP,2045,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2045,0.28002068677448866
Taiwan,electricity,solar,CSP,2045,0.4013392832452788
Argentina,electricity,solar,CSP,2045,0.23688485684887212
Colombia,electricity,solar,CSP,2045,0.32406261210224097
USA,electricity,solar,CSP_storage,2045,0.6500003212591218
Africa_Eastern,electricity,solar,CSP_storage,2045,0.6403731908607534
Africa_Northern,electricity,solar,CSP_storage,2045,0.616490021716067
Africa_Southern,electricity,solar,CSP_storage,2045,0.6182072159998493
Africa_Western,electricity,solar,CSP_storage,2045,0.6329021127346846
Australia_NZ,electricity,solar,CSP_storage,2045,0.6029224587615281
Brazil,electricity,solar,CSP_storage,2045,0.7949469940751887
Canada,electricity,solar,CSP_storage,2045,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2045,0.7122236256204789
Central Asia,electricity,solar,CSP_storage,2045,0.740300026345772
China,electricity,solar,CSP_storage,2045,0.6581958306715807
EU-12,electricity,solar,CSP_storage,2045,0.6557217952178646
EU-15,electricity,solar,CSP_storage,2045,0.7028553078848264
Europe_Eastern,electricity,solar,CSP_storage,2045,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2045,0.7275137928494667
European Free Trade Association,electricity,solar,CSP_storage,2045,6.500000000000001e-4
India,electricity,solar,CSP_storage,2045,0.7310392785273371
Indonesia,electricity,solar,CSP_storage,2045,0.85
Japan,electricity,solar,CSP_storage,2045,0.85
Mexico,electricity,solar,CSP_storage,2045,0.6576532299937724
Middle East,electricity,solar,CSP_storage,2045,0.6191615102138173
Pakistan,electricity,solar,CSP_storage,2045,0.6943350145608262
Russia,electricity,solar,CSP_storage,2045,0.85
South Africa,electricity,solar,CSP_storage,2045,0.5750356328370747
South America_Northern,electricity,solar,CSP_storage,2045,0.7295285171782004
South America_Southern,electricity,solar,CSP_storage,2045,0.6269705891756747
South Asia,electricity,solar,CSP_storage,2045,0.7152952724747693
South Korea,electricity,solar,CSP_storage,2045,0.85
Southeast Asia,electricity,solar,CSP_storage,2045,0.7280537856136705
Taiwan,electricity,solar,CSP_storage,2045,0.85
Argentina,electricity,solar,CSP_storage,2045,0.6159006278070676
Colombia,electricity,solar,CSP_storage,2045,0.8425627914658266
USA,electricity,solar,CSP,2050,0.25000012356120066
Africa_Eastern,electricity,solar,CSP,2050,0.24629738110028976
Africa_Northern,electricity,solar,CSP,2050,0.23711154681387195
Africa_Southern,electricity,solar,CSP,2050,0.23777200615378818
Africa_Western,electricity,solar,CSP,2050,0.2434238895133402
Australia_NZ,electricity,solar,CSP,2050,0.23189325336981848
Brazil,electricity,solar,CSP,2050,0.30574884387507256
Canada,electricity,solar,CSP,2050,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2050,0.2739321637001842
Central Asia,electricity,solar,CSP,2050,0.28473077936375846
China,electricity,solar,CSP,2050,0.25315224256599256
EU-12,electricity,solar,CSP,2050,0.2522006904684094
EU-15,electricity,solar,CSP,2050,0.27032896457108707
Europe_Eastern,electricity,solar,CSP,2050,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2050,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2050,2.5e-4
India,electricity,solar,CSP,2050,0.281168953279745
Indonesia,electricity,solar,CSP,2050,0.33329922853615934
Japan,electricity,solar,CSP,2050,0.3841075426836568
Mexico,electricity,solar,CSP,2050,0.25294354999760477
Middle East,electricity,solar,CSP,2050,0.23813904238992972
Pakistan,electricity,solar,CSP,2050,0.26705192867724087
Russia,electricity,solar,CSP,2050,0.3754586699795367
South Africa,electricity,solar,CSP,2050,0.22116755109118258
South America_Northern,electricity,solar,CSP,2050,0.28058789122238476
South America_Southern,electricity,solar,CSP,2050,0.2411425342983364
South Asia,electricity,solar,CSP,2050,0.27511356633644973
South Korea,electricity,solar,CSP,2050,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2050,0.28002068677448866
Taiwan,electricity,solar,CSP,2050,0.4013392832452788
Argentina,electricity,solar,CSP,2050,0.23688485684887212
Colombia,electricity,solar,CSP,2050,0.32406261210224097
USA,electricity,solar,CSP_storage,2050,0.6500003212591218
Africa_Eastern,electricity,solar,CSP_storage,2050,0.6403731908607534
Africa_Northern,electricity,solar,CSP_storage,2050,0.616490021716067
Africa_Southern,electricity,solar,CSP_storage,2050,0.6182072159998493
Africa_Western,electricity,solar,CSP_storage,2050,0.6329021127346846
Australia_NZ,electricity,solar,CSP_storage,2050,0.6029224587615281
Brazil,electricity,solar,CSP_storage,2050,0.7949469940751887
Canada,electricity,solar,CSP_storage,2050,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2050,0.7122236256204789
Central Asia,electricity,solar,CSP_storage,2050,0.740300026345772
China,electricity,solar,CSP_storage,2050,0.6581958306715807
EU-12,electricity,solar,CSP_storage,2050,0.6557217952178646
EU-15,electricity,solar,CSP_storage,2050,0.7028553078848264
Europe_Eastern,electricity,solar,CSP_storage,2050,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2050,0.7275137928494667
European Free Trade Association,electricity,solar,CSP_storage,2050,6.500000000000001e-4
India,electricity,solar,CSP_storage,2050,0.7310392785273371
Indonesia,electricity,solar,CSP_storage,2050,0.85
Japan,electricity,solar,CSP_storage,2050,0.85
Mexico,electricity,solar,CSP_storage,2050,0.6576532299937724
Middle East,electricity,solar,CSP_storage,2050,0.6191615102138173
Pakistan,electricity,solar,CSP_storage,2050,0.6943350145608262
Russia,electricity,solar,CSP_storage,2050,0.85
South Africa,electricity,solar,CSP_storage,2050,0.5750356328370747
South America_Northern,electricity,solar,CSP_storage,2050,0.7295285171782004
South America_Southern,electricity,solar,CSP_storage,2050,0.6269705891756747
South Asia,electricity,solar,CSP_storage,2050,0.7152952724747693
South Korea,electricity,solar,CSP_storage,2050,0.85
Southeast Asia,electricity,solar,CSP_storage,2050,0.7280537856136705
Taiwan,electricity,solar,CSP_storage,2050,0.85
Argentina,electricity,solar,CSP_storage,2050,0.6159006278070676
Colombia,electricity,solar,CSP_storage,2050,0.8425627914658266
USA,electricity,solar,CSP,2055,0.25000012356120066
Africa_Eastern,electricity,solar,CSP,2055,0.24629738110028976
Africa_Northern,electricity,solar,CSP,2055,0.23711154681387195
Africa_Southern,electricity,solar,CSP,2055,0.23777200615378818
Africa_Western,electricity,solar,CSP,2055,0.2434238895133402
Australia_NZ,electricity,solar,CSP,2055,0.23189325336981848
Brazil,electricity,solar,CSP,2055,0.30574884387507256
Canada,electricity,solar,CSP,2055,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2055,0.2739321637001842
Central Asia,electricity,solar,CSP,2055,0.28473077936375846
China,electricity,solar,CSP,2055,0.25315224256599256
EU-12,electricity,solar,CSP,2055,0.2522006904684094
EU-15,electricity,solar,CSP,2055,0.27032896457108707
Europe_Eastern,electricity,solar,CSP,2055,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2055,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2055,2.5e-4
India,electricity,solar,CSP,2055,0.281168953279745
Indonesia,electricity,solar,CSP,2055,0.33329922853615934
Japan,electricity,solar,CSP,2055,0.3841075426836568
Mexico,electricity,solar,CSP,2055,0.25294354999760477
Middle East,electricity,solar,CSP,2055,0.23813904238992972
Pakistan,electricity,solar,CSP,2055,0.26705192867724087
Russia,electricity,solar,CSP,2055,0.3754586699795367
South Africa,electricity,solar,CSP,2055,0.22116755109118258
South America_Northern,electricity,solar,CSP,2055,0.28058789122238476
South America_Southern,electricity,solar,CSP,2055,0.2411425342983364
South Asia,electricity,solar,CSP,2055,0.27511356633644973
South Korea,electricity,solar,CSP,2055,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2055,0.28002068677448866
Taiwan,electricity,solar,CSP,2055,0.4013392832452788
Argentina,electricity,solar,CSP,2055,0.23688485684887212
Colombia,electricity,solar,CSP,2055,0.32406261210224097
USA,electricity,solar,CSP_storage,2055,0.6500003212591218
Africa_Eastern,electricity,solar,CSP_storage,2055,0.6403731908607534
Africa_Northern,electricity,solar,CSP_storage,2055,0.616490021716067
Africa_Southern,electricity,solar,CSP_storage,2055,0.6182072159998493
Africa_Western,electricity,solar,CSP_storage,2055,0.6329021127346846
Australia_NZ,electricity,solar,CSP_storage,2055,0.6029224587615281
Brazil,electricity,solar,CSP_storage,2055,0.7949469940751887
Canada,electricity,solar,CSP_storage,2055,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2055,0.7122236256204789
Central Asia,electricity,solar,CSP_storage,2055,0.740300026345772
China,electricity,solar,CSP_storage,2055,0.6581958306715807
EU-12,electricity,solar,CSP_storage,2055,0.6557217952178646
EU-15,electricity,solar,CSP_storage,2055,0.7028553078848264
Europe_Eastern,electricity,solar,CSP_storage,2055,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2055,0.7275137928494667
European Free Trade Association,electricity,solar,CSP_storage,2055,6.500000000000001e-4
India,electricity,solar,CSP_storage,2055,0.7310392785273371
Indonesia,electricity,solar,CSP_storage,2055,0.85
Japan,electricity,solar,CSP_storage,2055,0.85
Mexico,electricity,solar,CSP_storage,2055,0.6576532299937724
Middle East,electricity,solar,CSP_storage,2055,0.6191615102138173
Pakistan,electricity,solar,CSP_storage,2055,0.6943350145608262
Russia,electricity,solar,CSP_storage,2055,0.85
South Africa,electricity,solar,CSP_storage,2055,0.5750356328370747
South America_Northern,electricity,solar,CSP_storage,2055,0.7295285171782004
South America_Southern,electricity,solar,CSP_storage,2055,0.6269705891756747
South Asia,electricity,solar,CSP_storage,2055,0.7152952724747693
South Korea,electricity,solar,CSP_storage,2055,0.85
Southeast Asia,electricity,solar,CSP_storage,2055,0.7280537856136705
Taiwan,electricity,solar,CSP_storage,2055,0.85
Argentina,electricity,solar,CSP_storage,2055,0.6159006278070676
Colombia,electricity,solar,CSP_storage,2055,0.8425627914658266
USA,electricity,solar,CSP,2060,0.25000012356120066
Africa_Eastern,electricity,solar,CSP,2060,0.24629738110028976
Africa_Northern,electricity,solar,CSP,2060,0.23711154681387195
Africa_Southern,electricity,solar,CSP,2060,0.23777200615378818
Africa_Western,electricity,solar,CSP,2060,0.2434238895133402
Australia_NZ,electricity,solar,CSP,2060,0.23189325336981848
Brazil,electricity,solar,CSP,2060,0.30574884387507256
Canada,electricity,solar,CSP,2060,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2060,0.2739321637001842
Central Asia,electricity,solar,CSP,2060,0.28473077936375846
China,electricity,solar,CSP,2060,0.25315224256599256
EU-12,electricity,solar,CSP,2060,0.2522006904684094
EU-15,electricity,solar,CSP,2060,0.27032896457108707
Europe_Eastern,electricity,solar,CSP,2060,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2060,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2060,2.5e-4
India,electricity,solar,CSP,2060,0.281168953279745
Indonesia,electricity,solar,CSP,2060,0.33329922853615934
Japan,electricity,solar,CSP,2060,0.3841075426836568
Mexico,electricity,solar,CSP,2060,0.25294354999760477
Middle East,electricity,solar,CSP,2060,0.23813904238992972
Pakistan,electricity,solar,CSP,2060,0.26705192867724087
Russia,electricity,solar,CSP,2060,0.3754586699795367
South Africa,electricity,solar,CSP,2060,0.22116755109118258
South America_Northern,electricity,solar,CSP,2060,0.28058789122238476
South America_Southern,electricity,solar,CSP,2060,0.2411425342983364
South Asia,electricity,solar,CSP,2060,0.27511356633644973
South Korea,electricity,solar,CSP,2060,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2060,0.28002068677448866
Taiwan,electricity,solar,CSP,2060,0.4013392832452788
Argentina,electricity,solar,CSP,2060,0.23688485684887212
Colombia,electricity,solar,CSP,2060,0.32406261210224097
USA,electricity,solar,CSP_storage,2060,0.6500003212591218
Africa_Eastern,electricity,solar,CSP_storage,2060,0.6403731908607534
Africa_Northern,electricity,solar,CSP_storage,2060,0.616490021716067
Africa_Southern,electricity,solar,CSP_storage,2060,0.6182072159998493
Africa_Western,electricity,solar,CSP_storage,2060,0.6329021127346846
Australia_NZ,electricity,solar,CSP_storage,2060,0.6029224587615281
Brazil,electricity,solar,CSP_storage,2060,0.7949469940751887
Canada,electricity,solar,CSP_storage,2060,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2060,0.7122236256204789
Central Asia,electricity,solar,CSP_storage,2060,0.740300026345772
China,electricity,solar,CSP_storage,2060,0.6581958306715807
EU-12,electricity,solar,CSP_storage,2060,0.6557217952178646
EU-15,electricity,solar,CSP_storage,2060,0.7028553078848264
Europe_Eastern,electricity,solar,CSP_storage,2060,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2060,0.7275137928494667
European Free Trade Association,electricity,solar,CSP_storage,2060,6.500000000000001e-4
India,electricity,solar,CSP_storage,2060,0.7310392785273371
Indonesia,electricity,solar,CSP_storage,2060,0.85
Japan,electricity,solar,CSP_storage,2060,0.85
Mexico,electricity,solar,CSP_storage,2060,0.6576532299937724
Middle East,electricity,solar,CSP_storage,2060,0.6191615102138173
Pakistan,electricity,solar,CSP_storage,2060,0.6943350145608262
Russia,electricity,solar,CSP_storage,2060,0.85
South Africa,electricity,solar,CSP_storage,2060,0.5750356328370747
South America_Northern,electricity,solar,CSP_storage,2060,0.7295285171782004
South America_Southern,electricity,solar,CSP_storage,2060,0.6269705891756747
South Asia,electricity,solar,CSP_storage,2060,0.7152952724747693
South Korea,electricity,solar,CSP_storage,2060,0.85
Southeast Asia,electricity,solar,CSP_storage,2060,0.7280537856136705
Taiwan,electricity,solar,CSP_storage,2060,0.85
Argentina,electricity,solar,CSP_storage,2060,0.6159006278070676
Colombia,electricity,solar,CSP_storage,2060,0.8425627914658266
USA,electricity,solar,CSP,2065,0.25000012356120066
Africa_Eastern,electricity,solar,CSP,2065,0.24629738110028976
Africa_Northern,electricity,solar,CSP,2065,0.23711154681387195
Africa_Southern,electricity,solar,CSP,2065,0.23777200615378818
Africa_Western,electricity,solar,CSP,2065,0.2434238895133402
Australia_NZ,electricity,solar,CSP,2065,0.23189325336981848
Brazil,electricity,solar,CSP,2065,0.30574884387507256
Canada,electricity,solar,CSP,2065,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2065,0.2739321637001842
Central Asia,electricity,solar,CSP,2065,0.28473077936375846
China,electricity,solar,CSP,2065,0.25315224256599256
EU-12,electricity,solar,CSP,2065,0.2522006904684094
EU-15,electricity,solar,CSP,2065,0.27032896457108707
Europe_Eastern,electricity,solar,CSP,2065,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2065,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2065,2.5e-4
India,electricity,solar,CSP,2065,0.281168953279745
Indonesia,electricity,solar,CSP,2065,0.33329922853615934
Japan,electricity,solar,CSP,2065,0.3841075426836568
Mexico,electricity,solar,CSP,2065,0.25294354999760477
Middle East,electricity,solar,CSP,2065,0.23813904238992972
Pakistan,electricity,solar,CSP,2065,0.26705192867724087
Russia,electricity,solar,CSP,2065,0.3754586699795367
South Africa,electricity,solar,CSP,2065,0.22116755109118258
South America_Northern,electricity,solar,CSP,2065,0.28058789122238476
South America_Southern,electricity,solar,CSP,2065,0.2411425342983364
South Asia,electricity,solar,CSP,2065,0.27511356633644973
South Korea,electricity,solar,CSP,2065,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2065,0.28002068677448866
Taiwan,electricity,solar,CSP,2065,0.4013392832452788
Argentina,electricity,solar,CSP,2065,0.23688485684887212
Colombia,electricity,solar,CSP,2065,0.32406261210224097
USA,electricity,solar,CSP_storage,2065,0.6500003212591218
Africa_Eastern,electricity,solar,CSP_storage,2065,0.6403731908607534
Africa_Northern,electricity,solar,CSP_storage,2065,0.616490021716067
Africa_Southern,electricity,solar,CSP_storage,2065,0.6182072159998493
Africa_Western,electricity,solar,CSP_storage,2065,0.6329021127346846
Australia_NZ,electricity,solar,CSP_storage,2065,0.6029224587615281
Brazil,electricity,solar,CSP_storage,2065,0.7949469940751887
Canada,electricity,solar,CSP_storage,2065,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2065,0.7122236256204789
Central Asia,electricity,solar,CSP_storage,2065,0.740300026345772
China,electricity,solar,CSP_storage,2065,0.6581958306715807
EU-12,electricity,solar,CSP_storage,2065,0.6557217952178646
EU-15,electricity,solar,CSP_storage,2065,0.7028553078848264
Europe_Eastern,electricity,solar,CSP_storage,2065,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2065,0.7275137928494667
European Free Trade Association,electricity,solar,CSP_storage,2065,6.500000000000001e-4
India,electricity,solar,CSP_storage,2065,0.7310392785273371
Indonesia,electricity,solar,CSP_storage,2065,0.85
Japan,electricity,solar,CSP_storage,2065,0.85
Mexico,electricity,solar,CSP_storage,2065,0.6576532299937724
Middle East,electricity,solar,CSP_storage,2065,0.6191615102138173
Pakistan,electricity,solar,CSP_storage,2065,0.6943350145608262
Russia,electricity,solar,CSP_storage,2065,0.85
South Africa,electricity,solar,CSP_storage,2065,0.5750356328370747
South America_Northern,electricity,solar,CSP_storage,2065,0.7295285171782004
South America_Southern,electricity,solar,CSP_storage,2065,0.6269705891756747
South Asia,electricity,solar,CSP_storage,2065,0.7152952724747693
South Korea,electricity,solar,CSP_storage,2065,0.85
Southeast Asia,electricity,solar,CSP_storage,2065,0.7280537856136705
Taiwan,electricity,solar,CSP_storage,2065,0.85
Argentina,electricity,solar,CSP_storage,2065,0.6159006278070676
Colombia,electricity,solar,CSP_storage,2065,0.8425627914658266
USA,electricity,solar,CSP,2070,0.25000012356120066
Africa_Eastern,electricity,solar,CSP,2070,0.24629738110028976
Africa_Northern,electricity,solar,CSP,2070,0.23711154681387195
Africa_Southern,electricity,solar,CSP,2070,0.23777200615378818
Africa_Western,electricity,solar,CSP,2070,0.2434238895133402
Australia_NZ,electricity,solar,CSP,2070,0.23189325336981848
Brazil,electricity,solar,CSP,2070,0.30574884387507256
Canada,electricity,solar,CSP,2070,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2070,0.2739321637001842
Central Asia,electricity,solar,CSP,2070,0.28473077936375846
China,electricity,solar,CSP,2070,0.25315224256599256
EU-12,electricity,solar,CSP,2070,0.2522006904684094
EU-15,electricity,solar,CSP,2070,0.27032896457108707
Europe_Eastern,electricity,solar,CSP,2070,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2070,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2070,2.5e-4
India,electricity,solar,CSP,2070,0.281168953279745
Indonesia,electricity,solar,CSP,2070,0.33329922853615934
Japan,electricity,solar,CSP,2070,0.3841075426836568
Mexico,electricity,solar,CSP,2070,0.25294354999760477
Middle East,electricity,solar,CSP,2070,0.23813904238992972
Pakistan,electricity,solar,CSP,2070,0.26705192867724087
Russia,electricity,solar,CSP,2070,0.3754586699795367
South Africa,electricity,solar,CSP,2070,0.22116755109118258
South America_Northern,electricity,solar,CSP,2070,0.28058789122238476
South America_Southern,electricity,solar,CSP,2070,0.2411425342983364
South Asia,electricity,solar,CSP,2070,0.27511356633644973
South Korea,electricity,solar,CSP,2070,0.33921318169628284
Southeast Asia,electricity,solar,CSP,2070,0.28002068677448866
Taiwan,electricity,solar,CSP,2070,0.4013392832452788
Argentina,electricity,solar,CSP,2070,0.23688485684887212
Colombia,electricity,solar,CSP,2070,0.32406261210224097
USA,electricity,solar,CSP_storage,2070,0.6500003212591218
Africa_Eastern,electricity,solar,CSP_storage,2070,0.6403731908607534
Africa_Northern,electricity,solar,CSP_storage,2070,0.616490021716067
Africa_Southern,electricity,solar,CSP_storage,2070,0.6182072159998493
Africa_Western,electricity,solar,CSP_storage,2070,0.6329021127346846
Australia_NZ,electricity,solar,CSP_storage,2070,0.6029224587615281
Brazil,electricity,solar,CSP_storage,2070,0.7949469940751887
Canada,electricity,solar,CSP_storage,2070,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2070,0.7122236256204789
Central Asia,electricity,solar,CSP_storage,2070,0.740300026345772
China,electricity,solar,CSP_storage,2070,0.6581958306715807
EU-12,electricity,solar,CSP_storage,2070,0.6557217952178646
EU-15,electricity,solar,CSP_storage,2070,0.7028553078848264
Europe_Eastern,electricity,solar,CSP_storage,2070,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2070,0.7275137928494667
European Free Trade Association,electricity,solar,CSP_storage,2070,6.500000000000001e-4
India,electricity,solar,CSP_storage,2070,0.7310392785273371
Indonesia,electricity,solar,CSP_storage,2070,0.85
Japan,electricity,solar,CSP_storage,2070,0.85
Mexico,electricity,solar,CSP_storage,2070,0.6576532299937724
Middle East,electricity,solar,CSP_storage,2070,0.6191615102138173
Pakistan,electricity,solar,CSP_storage,2070,0.6943350145608262
Russia,electricity,solar,CSP_storage,2070,0.85
South Africa,electricity,solar,CSP_storage,2070,0.5750356328370747
South America_Northern,electricity,solar,CSP_storage,2070,0.7295285171782004
South America_Southern,electricity,solar,CSP_storage,2070,0.6269705891756747
South Asia,electricity,solar,CSP_storage,2070,0.7152952724747693
South Korea,electricity,solar,CSP_storage,2070,0.85
